ds,y,month,quarter,year,month_sin,month_cos,y_log,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_std_3,diff_1_3,diff_1_12,region_Caribbean,region_Central Africa,region_Central America,region_Central Asia,region_Central US,region_Eastern Africa,region_Eastern Asia,region_Eastern Europe,region_Eastern US,region_North Africa,region_Northern Europe,region_Oceania,region_South America,region_Southeastern Asia,region_Southern Africa,region_Southern Asia,region_Southern Europe,region_Southern US,region_Western Africa,region_Western Asia,region_Western Europe,region_Western US
2015-11-01,26481.631999999983,11,4,2015,-0.5000000000000004,0.8660254037844384,10.184244400881905,10.211919744448057,10.200463032193186,10.261038142984528,9.930715095814588,9.960852939400127,10.224473639875258,9.958826300313111,0.032179748750488416,-0.049118398536471375,0.25106680504793033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-12-01,19346.95999999999,12,4,2015,-2.4492935982947064e-16,1.0,9.87034226654359,10.184244400881905,10.211919744448057,10.200463032193186,9.798707646069936,9.900778185513815,10.19887572584105,10.001081184490998,0.013905783561840619,-0.016218631311280873,0.28346621536809025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-01-01,8643.691999999994,1,1,2013,0.49999999999999994,0.8660254037844387,9.064700769952351,9.447990827474815,9.039341115346033,8.746195387308083,7.368610942893382,8.122949882730111,9.07784244337631,8.767556549769917,0.3524783314684401,0.7017954401667321,1.3250409447447034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-02-01,879.5,2,1,2013,0.8660254037844386,0.5000000000000001,6.7804899279362605,9.064700769952351,9.447990827474815,9.039341115346033,8.913988828020555,8.768146443369714,9.184010904257732,9.050238187613079,0.2289646870517594,0.025359654606317505,0.2965543265826369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-03-01,5524.213999999998,3,1,2013,1.0,6.123233995736766e-17,8.617077258667523,6.7804899279362605,9.064700769952351,9.447990827474815,9.089212197576638,8.092876707428768,8.431060508454475,8.694655037599029,1.4422257964698422,-2.6675008995385543,-1.312386779492508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-01,4160.843999999998,4,2,2013,0.8660254037844387,-0.4999999999999998,8.333713524271294,8.617077258667523,6.7804899279362605,9.064700769952351,8.746195387308083,8.557491016583736,8.154089318852044,8.615965881114176,1.210443376208445,-0.4476235112848279,0.059586242083787155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-05-01,12998.88999999999,5,2,2013,0.49999999999999994,-0.8660254037844387,9.472696174869412,8.333713524271294,8.617077258667523,6.7804899279362605,9.039341115346033,8.78919821864285,7.910426903625026,8.54721890394138,0.9887577702674444,1.5532235963350338,-0.45548469437155603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-06-01,5818.423999999998,6,2,2013,1.2246467991473532e-16,-1.0,8.668956566755556,9.472696174869412,8.333713524271294,8.617077258667523,9.447990827474815,9.012907695135507,8.807828985936077,8.619444747195276,0.592967145534076,0.8556189162018892,0.4597884797339056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-01,4824.397999999996,7,3,2013,-0.4999999999999997,-0.8660254037844388,8.481648497417849,8.668956566755556,9.472696174869412,8.333713524271294,9.064700769952351,7.368610942893382,8.825122088632087,8.489605703742066,0.5853299259888434,0.3352430424842616,1.3003456238621736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-01,16213.981999999995,8,3,2013,-0.8660254037844385,-0.5000000000000004,9.693690908657546,8.481648497417849,8.668956566755556,9.472696174869412,6.7804899279362605,8.913988828020555,8.874433746347606,8.392430324986316,0.5265069118685539,-0.9910476774515633,-0.43234033060270605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-09-01,9235.363999999998,9,3,2013,-1.0,-1.8369701987210297e-16,9.130903580698225,9.693690908657546,8.481648497417849,8.668956566755556,8.617077258667523,9.089212197576638,8.948098657610316,8.877963821773196,0.6524583755505085,1.0247343419019899,0.6044787110809082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-10-01,10543.227999999996,10,4,2013,-0.8660254037844386,0.5000000000000001,9.263333880180731,9.130903580698225,9.693690908657546,8.481648497417849,8.333713524271294,8.746195387308083,9.102080995591207,8.963601542111647,0.6065350424502445,0.6492550832803765,0.38470819339014284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-11-01,13782.741999999993,11,4,2013,-0.5000000000000004,0.8660254037844384,9.53124506067914,9.263333880180731,9.130903580698225,9.693690908657546,9.472696174869412,9.039341115346033,9.3626427898455,9.118538268096552,0.2942432476404471,-0.43035702847681456,0.22399276483469777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-12-01,16011.621999999994,12,4,2013,-2.4492935982947064e-16,1.0,9.681132565223583,9.53124506067914,9.263333880180731,9.130903580698225,8.668956566755556,9.447990827474815,9.308494173852699,9.128296415731507,0.20395566734397647,0.4003414799809146,0.08325423320432535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-01-01,9197.565999999992,1,1,2014,0.49999999999999994,0.8660254037844387,9.126802881322991,9.681132565223583,9.53124506067914,9.263333880180731,8.481648497417849,9.064700769952351,9.491903835361152,9.29699241547618,0.2116594772577388,0.4177986850428521,0.6164317952712324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-02-01,11554.985999999992,2,1,2014,0.8660254037844386,0.5000000000000001,9.354958850093526,9.126802881322991,9.681132565223583,9.53124506067914,9.693690908657546,6.7804899279362605,9.446393502408572,9.404518146127037,0.2867406316151155,-0.404442179356149,2.3463129533867306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-01,4452.1,3,1,2014,1.0,6.123233995736766e-17,8.40135576184027,9.354958850093526,9.126802881322991,9.681132565223583,9.130903580698225,8.617077258667523,9.387631432213366,9.348062803033033,0.2786054070367466,-0.3261737151300572,0.7378815914260031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-01,8414.311999999994,4,2,2014,0.8660254037844387,-0.4999999999999998,9.037808182586424,8.40135576184027,9.354958850093526,9.126802881322991,9.263333880180731,8.333713524271294,8.96103916441893,9.22647149989004,0.49794369145810125,-0.7254471194827214,0.06764223756897536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-01,6592.757999999996,5,2,2014,0.49999999999999994,-0.8660254037844387,8.793878722927882,9.037808182586424,8.40135576184027,9.354958850093526,9.53124506067914,9.472696174869412,8.931374264840073,9.188883883624323,0.48562933047403656,-0.31715066750710186,-0.434887992282988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-01,18159.46399999999,6,2,2014,1.2246467991473532e-16,-1.0,9.807002202489665,8.793878722927882,9.037808182586424,8.40135576184027,9.681132565223583,8.668956566755556,8.74434755578486,9.065989493999114,0.321104225069243,0.39252296108761264,0.12492215617232638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-01,16540.093999999986,7,3,2014,-0.4999999999999997,-0.8660254037844388,9.713603109074752,9.807002202489665,8.793878722927882,9.037808182586424,9.126802881322991,8.481648497417849,9.212896369334658,9.086967766876795,0.5287690432163428,0.7691940199032405,1.3253537050718158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-08-01,12873.061999999994,8,3,2014,-0.8660254037844385,-0.5000000000000004,9.462969868508996,9.713603109074752,9.807002202489665,8.793878722927882,9.354958850093526,9.693690908657546,9.438161344830766,9.184767804835419,0.5599159939912571,0.9197243861468696,0.019912200417206094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-09-01,15900.95999999999,9,3,2014,-1.0,-1.8369701987210297e-16,9.674197651051397,9.462969868508996,9.713603109074752,9.807002202489665,8.40135576184027,9.130903580698225,9.661191726691138,9.202769641237998,0.17790384048288987,-0.34403233398066924,0.3320662878107701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-10-01,10474.245999999992,10,4,2014,-0.8660254037844386,0.5000000000000001,9.256770229001456,9.674197651051397,9.462969868508996,9.713603109074752,9.037808182586424,9.263333880180731,9.61692354287838,9.414909956106518,0.13477573193782932,-0.03940545802335471,0.41086377087066595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-11-01,7237.571999999994,11,4,2014,-0.5000000000000004,0.8660254037844384,8.887179228356812,9.256770229001456,9.674197651051397,9.462969868508996,8.793878722927882,9.53124506067914,9.464645916187282,9.451403630509025,0.20871875819311,-0.20619963950754006,-0.2744748316776846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-01,16399.779999999988,12,4,2014,-2.4492935982947064e-16,1.0,9.705084173656912,8.887179228356812,9.256770229001456,9.674197651051397,9.807002202489665,9.681132565223583,9.272715702803222,9.466953714747179,0.3937514355735536,-0.7870184226945849,-0.793953336866771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-01,9839.311999999993,1,1,2015,0.49999999999999994,0.8660254037844387,9.194242696860705,9.705084173656912,8.887179228356812,9.256770229001456,9.713603109074752,9.126802881322991,9.283011210338394,9.449967376608386,0.4095834062956261,0.4483139446554567,0.5782812923339211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-01,11312.251999999993,2,1,2015,0.8660254037844386,0.5000000000000001,9.333730060936928,9.194242696860705,9.705084173656912,8.887179228356812,9.462969868508996,9.354958850093526,9.26216869962481,9.363407307906046,0.41316168902164163,0.3070634685038929,-0.16071615323282096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-03-01,6732.407999999996,3,1,2015,1.0,6.123233995736766e-17,8.814836683768613,9.333730060936928,9.194242696860705,9.705084173656912,9.674197651051397,8.40135576184027,9.411018977151516,9.341867339977368,0.26404532950053344,-0.37135411271998464,0.9323742990966579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-04-01,9016.767999999996,4,2,2015,0.8660254037844387,-0.4999999999999998,9.106952132324974,8.814836683768613,9.333730060936928,9.194242696860705,9.256770229001456,9.037808182586424,9.114269813855415,9.198640512096905,0.2685318058059643,-0.3794060130920922,-0.2229714988178113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-05-01,7862.867999999996,5,2,2015,0.49999999999999994,-0.8660254037844387,8.97003387633516,9.106952132324974,8.814836683768613,9.333730060936928,8.887179228356812,8.793878722927882,9.085172959010173,9.173670829317492,0.2601313774037764,-0.22677792861195378,0.3130734093970915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-06-01,22219.021999999994,6,2,2015,1.2246467991473532e-16,-1.0,10.00874905329214,8.97003387633516,9.106952132324974,8.814836683768613,9.705084173656912,9.807002202489665,8.963940897476249,9.187479937313883,0.1461530092568956,0.15519719256654696,-0.8369683261545049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-07-01,15213.121999999994,7,3,2015,-0.4999999999999997,-0.8660254037844388,9.629979354455028,10.00874905329214,8.97003387633516,9.106952132324974,9.194242696860705,9.713603109074752,9.361911687317425,9.238090750586421,0.564345271727909,0.9017969209671666,0.2951459442173885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-01,29366.687999999984,8,3,2015,-0.8660254037844385,-0.5000000000000004,10.28765030131201,9.629979354455028,10.00874905329214,8.97003387633516,9.333730060936928,9.462969868508996,9.536254094694108,9.31071352685214,0.525662080568995,0.6599454781198677,0.16700948594603204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-09-01,20333.331999999984,9,3,2015,-1.0,-1.8369701987210297e-16,9.920065968035345,10.28765030131201,9.629979354455028,10.00874905329214,8.814836683768613,9.674197651051397,9.975459569686393,9.469700233581321,0.33009682045421923,0.27890124801986893,0.6134526502606121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-10-01,9443.667999999996,10,4,2015,-0.8660254037844386,0.5000000000000001,9.153205628444326,9.920065968035345,10.28765030131201,9.629979354455028,9.106952132324974,9.256770229001456,9.94589854126746,9.653905114292442,0.32959560064536125,0.29008661358031773,0.6632957390338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-11-01,23498.03999999999,11,4,2015,-0.5000000000000004,0.8660254037844384,10.064714848233992,9.153205628444326,9.920065968035345,10.28765030131201,8.97003387633516,8.887179228356812,9.786973965930562,9.661614030312334,0.5788145555509587,-1.1344446728676836,0.26602640008751344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-12-01,16209.645999999992,12,4,2015,-2.4492935982947064e-16,1.0,9.6934234658789,10.064714848233992,9.153205628444326,9.920065968035345,10.00874905329214,9.705084173656912,9.712662148237888,9.84406085896214,0.48987194529827494,0.14464888019864652,0.35963067457707965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-01-01,1688.0339999999978,1,1,2013,0.49999999999999994,0.8660254037844387,7.431912046859776,8.800315584310997,8.76501062343806,8.623217406776682,7.280635209992612,8.951701499610333,8.729514538175247,8.448396996762256,0.09373323942567058,0.17709817753431523,-0.1513859152993362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-02-01,1215.24,2,1,2013,0.8660254037844386,0.5000000000000001,7.103519411472581,7.431912046859776,8.800315584310997,8.76501062343806,8.805617088647965,7.4919878578182075,8.332412751536278,8.473609802906783,0.7800562475922609,-1.3330985765782843,-0.0600758109584314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-03-01,4781.197999999996,3,1,2013,1.0,6.123233995736766e-17,8.472655552430856,7.103519411472581,7.431912046859776,8.800315584310997,8.415586067407212,9.058088089052704,7.7785823475477835,8.189926856710885,0.8999525187886962,-1.6967961728384164,-1.9545686775801236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-04-01,5541.313999999998,4,2,2013,0.8660254037844387,-0.4999999999999998,8.620167382064025,8.472655552430856,7.103519411472581,7.431912046859776,8.623217406776682,9.084237547659903,7.669362336921071,8.199438437548158,0.7147869775724686,1.04074350557108,-0.6115819952290469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-05-01,1983.7,5,2,2013,0.49999999999999994,-0.8660254037844387,7.593223048198213,8.620167382064025,8.472655552430856,7.103519411472581,8.76501062343806,8.514845237127636,8.065447448655823,8.19893010009605,0.8363127982458702,1.5166479705914444,0.10532214493638925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-06-01,8431.317999999996,6,2,2013,1.2246467991473532e-16,-1.0,9.039826983542493,7.593223048198213,8.620167382064025,8.472655552430856,8.800315584310997,8.247160842189594,8.228681994231032,8.003632170889409,0.5552440805990564,-0.8794325042326436,-0.6539377939913811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-01,2197.26,7,3,2013,-0.4999999999999997,-0.8660254037844388,7.695421417321891,9.039826983542493,7.593223048198213,8.620167382064025,7.431912046859776,7.280635209992612,8.41773913793491,8.04355073742799,0.7442436643695999,0.41965960147846815,1.7591917735498814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-01,3524.593999999998,8,3,2013,-0.8660254037844385,-0.5000000000000004,8.167804211688344,7.695421417321891,9.039826983542493,7.593223048198213,7.103519411472581,8.805617088647965,8.109490483020867,8.087468965838342,0.8073138360111335,0.10219836912367875,-1.1101956713260739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-01,11768.305999999991,9,3,2013,-1.0,-1.8369701987210297e-16,9.373250235049468,8.167804211688344,7.695421417321891,9.039826983542493,8.472655552430856,8.415586067407212,8.301017537517577,8.264849765874303,0.6820307355648291,-0.8720227718541498,-0.24778185571886802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-10-01,3303.933999999998,10,4,2013,-0.8660254037844386,0.5000000000000001,8.103171782343574,9.373250235049468,8.167804211688344,7.695421417321891,8.620167382064025,8.623217406776682,8.412158621353235,8.414948879644072,0.8651931538918292,1.677828817727577,0.7500328282727864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-11-01,7470.193999999998,11,4,2013,-0.5000000000000004,0.8660254037844384,8.918810104711344,8.103171782343574,9.373250235049468,8.167804211688344,7.593223048198213,8.76501062343806,8.548075409693796,8.32878294635733,0.7153526801734421,-0.0646324293447691,-0.661838841094486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-12-01,4742.063999999998,12,4,2013,-2.4492935982947064e-16,1.0,8.464438619356015,8.918810104711344,8.103171782343574,9.373250235049468,9.039826983542493,8.800315584310997,8.798410707368129,8.549714122442852,0.6435424074351326,-0.45444013033812425,0.11849452040034691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-01-01,3831.283999999998,1,1,2014,0.49999999999999994,0.8660254037844387,8.251216249079402,8.464438619356015,8.918810104711344,8.103171782343574,7.695421417321891,7.431912046859776,8.49547350213698,8.453816061745107,0.40870385512085633,0.36126683701244033,1.0325265724962387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-01,7444.591999999993,2,1,2014,0.8660254037844386,0.5000000000000001,8.91537745841084,8.251216249079402,8.464438619356015,8.918810104711344,8.167804211688344,7.103519411472581,8.54482165771559,8.546448533704691,0.34097868505424095,-0.6675938556319423,1.147696837606821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-01,3894.0639999999976,3,1,2014,1.0,6.123233995736766e-17,8.267465389492063,8.91537745841084,8.251216249079402,8.464438619356015,9.373250235049468,8.472655552430856,8.543677442282087,8.671044074825106,0.3390967727495835,0.45093883905482457,0.4427219059799832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-01,2965.7,4,2,2014,0.8660254037844387,-0.4999999999999998,7.995205502944055,8.267465389492063,8.91537745841084,8.251216249079402,8.103171782343574,8.620167382064025,8.478019698994103,8.486746600565539,0.3788500573215758,0.016249140412661234,-0.3527019925719621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-01,9152.775999999993,5,2,2014,0.49999999999999994,-0.8660254037844387,9.121921750737215,7.995205502944055,8.267465389492063,8.91537745841084,8.918810104711344,7.593223048198213,8.392682783615653,8.46875222066562,0.4726929804325644,-0.9201719554667847,0.40198245474584215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-01,2153.06,6,2,2014,1.2246467991473532e-16,-1.0,7.675109712481589,9.121921750737215,7.995205502944055,8.267465389492063,8.464438619356015,9.039826983542493,8.461530881057778,8.50260416166993,0.5878932190651271,0.8544563612451519,0.08209476719472164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-01,6207.997999999996,7,3,2014,-0.4999999999999997,-0.8660254037844388,8.733754809251778,7.675109712481589,9.121921750737215,7.995205502944055,8.251216249079402,7.695421417321891,8.264078988720955,8.371049343857527,0.7599578817445862,-0.3200957904624655,-0.02031170484030209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-01,3050.02,8,3,2014,-0.8660254037844385,-0.5000000000000004,8.023231239922978,8.733754809251778,7.675109712481589,9.121921750737215,8.91537745841084,8.167804211688344,8.51026209082353,8.451472437219591,0.7488511300006081,-0.3881669414854372,0.5659505975634342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-09-01,10771.011999999993,9,3,2014,-1.0,-1.8369701987210297e-16,9.284706567930126,8.023231239922978,8.733754809251778,7.675109712481589,8.267465389492063,9.373250235049468,8.144031920552116,8.302781400804946,0.5395618255207113,0.34812152744138913,-1.35001899512649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-10-01,3133.19,10,4,2014,-0.8660254037844386,0.5000000000000001,8.050126046477173,9.284706567930126,8.023231239922978,8.733754809251778,7.995205502944055,8.103171782343574,8.680564205701629,8.472321597211291,0.6324175290282582,0.5509517586783481,1.1815347855865515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-11-01,12922.51599999999,11,4,2014,-0.5000000000000004,0.8660254037844384,9.466803876537156,8.050126046477173,9.284706567930126,8.023231239922978,9.121921750737215,8.918810104711344,8.452687951443428,8.481475021133475,0.7206747298818186,0.026894806554194517,-0.8686840582341713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-01,9740.377999999995,12,4,2014,-2.4492935982947064e-16,1.0,9.184137865068875,9.466803876537156,8.050126046477173,9.284706567930126,7.675109712481589,8.464438619356015,8.93387883031482,8.538955375433467,0.7707490477814871,0.18209730860703033,1.0023652571811414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-01,2966.603999999998,1,1,2015,0.49999999999999994,0.8660254037844387,7.995510172205013,9.184137865068875,9.466803876537156,8.050126046477173,8.733754809251778,8.251216249079402,8.90035592936107,8.790460067531347,0.7497620681398971,1.134011818591702,0.9329216159894731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-01,1956.853999999998,2,1,2015,0.8660254037844386,0.5000000000000001,7.579604254426727,7.995510172205013,9.184137865068875,9.466803876537156,8.023231239922978,8.91537745841084,8.882150637937015,8.667419294690221,0.7807518844773544,-1.471293704332143,-0.9198672862058261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01,2812.17,3,1,2015,1.0,6.123233995736766e-17,7.94206724036449,7.579604254426727,7.995510172205013,9.184137865068875,9.284706567930126,8.267465389492063,8.25308409723354,8.593481463774179,0.8327005896845757,-1.6045336106421484,-0.6878611350653365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-04-01,9344.367999999995,4,2,2015,0.8660254037844387,-0.4999999999999998,9.14263609846156,7.94206724036449,7.579604254426727,7.995510172205013,8.050126046477173,7.995205502944055,7.839060555665411,8.369708242513239,0.22627906648712623,-0.0534429318405234,-0.05313826257956489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-05-01,8834.377999999995,5,2,2015,0.49999999999999994,-0.8660254037844387,9.086519168218876,9.14263609846156,7.94206724036449,7.579604254426727,9.466803876537156,9.121921750737215,8.221435864417593,8.551793251177303,0.8181089520630699,1.5630318440348336,0.020714347724345217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-06-01,7366.627999999996,6,2,2015,1.2246467991473532e-16,-1.0,8.904851088061202,9.086519168218876,9.14263609846156,7.94206724036449,9.184137865068875,7.675109712481589,8.723740835681644,8.488412466457591,0.6775304308125206,1.1444519278543863,1.411409455737287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-07-01,3280.19,7,3,2015,-0.4999999999999997,-0.8660254037844388,8.095961440458462,8.904851088061202,9.086519168218876,9.14263609846156,7.995510172205013,8.733754809251778,9.044668784913881,8.441864670289645,0.12429408163647353,-0.2377850104003585,0.1710962788094239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-08-01,5580.7279999999955,8,3,2015,-0.8660254037844385,-0.5000000000000004,8.627253684854555,8.095961440458462,8.904851088061202,9.086519168218876,7.579604254426727,8.023231239922978,8.695777232246181,8.458606548331886,0.5273377104811404,-0.9905577277604145,0.07273020053548329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-09-01,10531.863999999998,9,3,2015,-1.0,-1.8369701987210297e-16,9.262255552952178,8.627253684854555,8.095961440458462,8.904851088061202,7.94206724036449,9.284706567930126,8.542688737791407,8.633214786736524,0.4110219437007826,-0.27759740320664683,-0.657452883075571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-10-01,8889.255999999992,10,4,2015,-0.8660254037844386,0.5000000000000001,9.09271112449379,9.262255552952178,8.627253684854555,8.095961440458462,9.14263609846156,8.050126046477173,8.661823559421732,8.853246172167806,0.5839150592167245,1.1662941124937163,1.212129506475005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-11-01,17193.24999999999,11,4,2015,-0.5000000000000004,0.8660254037844384,9.752330304584483,9.09271112449379,9.262255552952178,8.627253684854555,9.086519168218876,9.466803876537156,8.994073454100176,8.844925343173179,0.32879155347632516,0.4654574396392359,-0.37409275204336545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-12-01,15645.415999999992,12,4,2015,-2.4492935982947064e-16,1.0,9.657997160156935,9.752330304584483,9.09271112449379,9.262255552952178,8.904851088061202,9.184137865068875,9.369098994010152,8.955893865900778,0.34254343718527774,0.49007475163230474,0.5681924395156077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-01-01,550.9499999999999,1,1,2013,0.49999999999999994,0.8660254037844387,6.313457462464361,7.54070649583863,8.042371574284434,7.5635951147315685,7.673490062233944,6.89435590701902,7.715557728284878,7.84720959830308,0.28326037434041806,-0.022888618892938695,0.6463505888196099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-02-01,1314.68,2,1,2013,0.8660254037844386,0.5000000000000001,7.182108921222586,6.313457462464361,7.54070649583863,8.042371574284434,8.120170545224791,6.214928047233112,7.298845177529142,7.620537498341483,0.889471008230989,-1.7289141118200737,0.09852941523124858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-03-01,1087.59,3,1,2013,1.0,6.123233995736766e-17,6.992638559847307,7.182108921222586,6.313457462464361,7.54070649583863,8.142923797505114,6.943373356583883,7.012090959841859,7.464193894341116,0.6310424929222787,-0.35859757461604413,0.23873556463870305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-04-01,101.61,4,2,2013,0.8660254037844387,-0.4999999999999998,4.630935393874117,6.992638559847307,7.182108921222586,6.313457462464361,7.5635951147315685,7.937035352878589,6.829401647844751,7.2724796880648155,0.4567532772523878,0.679181097382946,-0.9443967930312827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
